transaction_id,settlement_id,match_status,anomaly_type,rule_applied,amount_delta,delay_days,confidence_level,explanation,transaction_timestamp,payment_method_x,amount_x,settlement_timestamp,settled_amount_x,transaction_ref_x,settled_amount_y,transaction_ref_y,payment_method_y,amount_y
TXN-e334a7e2-7726-4f5f-af17-5bf77a06cebf,SET-fa68e900-70e6-48b5-a852-2de9dc27b03b,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 11:49:24+00:00,credit_card,348.49,2026-05-06 00:00:00+00:00,348.49,TXN-e334a7e2-7726-4f5f-af17-5bf77a06cebf,348.49,TXN-e334a7e2-7726-4f5f-af17-5bf77a06cebf,credit_card,348.49
TXN-431f1644-729c-40fe-a164-22a6ec910ae7,SET-dce4e10c-06bd-4516-b907-3f61977227e7,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-03 19:45:00+00:00,credit_card,87.04,2026-05-06 00:00:00+00:00,87.04,TXN-431f1644-729c-40fe-a164-22a6ec910ae7,87.04,TXN-431f1644-729c-40fe-a164-22a6ec910ae7,credit_card,87.04
TXN-9bbd5c33-9a04-4c87-b913-22f79d929a42,SET-62fc4481-4630-48cf-83df-cce1939811d5,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-03 19:11:11+00:00,net_banking,42.66,2026-05-06 00:00:00+00:00,42.66,TXN-9bbd5c33-9a04-4c87-b913-22f79d929a42,42.66,TXN-9bbd5c33-9a04-4c87-b913-22f79d929a42,net_banking,42.66
TXN-d7b62682-bb38-4c34-999a-31409f7dec6e,SET-d1cce0de-3e15-4d55-8bb3-6d9c8b9387e0,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 22:55:57+00:00,net_banking,25.83,2026-05-06 00:00:00+00:00,25.83,TXN-d7b62682-bb38-4c34-999a-31409f7dec6e,25.83,TXN-d7b62682-bb38-4c34-999a-31409f7dec6e,net_banking,25.83
TXN-f0507a10-02a9-42a5-928c-a134de2a6498,SET-e5b9bdbc-8d53-4fbd-90d8-20ee229fadf0,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 00:44:02+00:00,UPI,252.04,2026-05-06 00:00:00+00:00,252.04,TXN-f0507a10-02a9-42a5-928c-a134de2a6498,252.04,TXN-f0507a10-02a9-42a5-928c-a134de2a6498,UPI,252.04
TXN-f881e6f0-106b-4503-b631-ff404f83b41c,SET-a4ebc603-9718-4eff-afaf-fbb651366733,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 05:01:05+00:00,UPI,13.75,2026-05-06 00:00:00+00:00,13.75,TXN-f881e6f0-106b-4503-b631-ff404f83b41c,13.75,TXN-f881e6f0-106b-4503-b631-ff404f83b41c,UPI,13.75
TXN-c5c68159-66b9-42c7-bbb1-c8c2fae111f2,SET-14f42294-9302-4e7c-8564-2cb076560081,MATCHED,RECONCILED,EXACT_MATCH,0.0,5.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-01 19:55:29+00:00,credit_card,44.31,2026-05-06 00:00:00+00:00,44.31,TXN-c5c68159-66b9-42c7-bbb1-c8c2fae111f2,44.31,TXN-c5c68159-66b9-42c7-bbb1-c8c2fae111f2,credit_card,44.31
TXN-5858406e-814a-4018-84b3-2808290b9da2,SET-9a56ab39-c931-4f44-bdef-6e130ca0ae6f,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 20:41:10+00:00,wallet,63.85,2026-05-06 00:00:00+00:00,63.85,TXN-5858406e-814a-4018-84b3-2808290b9da2,63.85,TXN-5858406e-814a-4018-84b3-2808290b9da2,wallet,63.85
TXN-f4aad43f-9929-4078-b22e-b95f9d1d23f7,SET-fc59c8e8-a757-47f3-925e-e7e695541fc2,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 10:32:10+00:00,UPI,53.65,2026-05-06 00:00:00+00:00,53.65,TXN-f4aad43f-9929-4078-b22e-b95f9d1d23f7,53.65,TXN-f4aad43f-9929-4078-b22e-b95f9d1d23f7,UPI,53.65
TXN-3bf00e22-9bf7-40e5-9ccc-07b2216de3ed,SET-401012f6-1912-408f-99f7-58f98a9b6699,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 22:22:34+00:00,credit_card,22.07,2026-05-06 00:00:00+00:00,22.07,TXN-3bf00e22-9bf7-40e5-9ccc-07b2216de3ed,22.07,TXN-3bf00e22-9bf7-40e5-9ccc-07b2216de3ed,credit_card,22.07
TXN-b059b63b-2d3c-4c40-bcac-ed5153e6a7fb,SET-36bd0a3d-f459-41e3-91cf-3c10850da87e,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 19:05:41+00:00,wallet,82.97,2026-05-06 00:00:00+00:00,82.97,TXN-b059b63b-2d3c-4c40-bcac-ed5153e6a7fb,82.97,TXN-b059b63b-2d3c-4c40-bcac-ed5153e6a7fb,wallet,82.97
TXN-a03f114c-d040-4a11-91b6-883cafd864e1,SET-d42b5767-f9ec-4569-9fcf-0d908cca3945,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 22:23:40+00:00,wallet,240.96,2026-05-06 00:00:00+00:00,240.96,TXN-a03f114c-d040-4a11-91b6-883cafd864e1,240.96,TXN-a03f114c-d040-4a11-91b6-883cafd864e1,wallet,240.96
TXN-2303b478-48ae-4587-b6f6-c38f18bb47fc,SET-b0f0c62b-7f7d-445d-8257-6eb04e03b5ba,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 18:06:57+00:00,credit_card,71.55,2026-05-06 00:00:00+00:00,71.55,TXN-2303b478-48ae-4587-b6f6-c38f18bb47fc,71.55,TXN-2303b478-48ae-4587-b6f6-c38f18bb47fc,credit_card,71.55
TXN-ae1563ed-4fc4-4690-af2e-3631912f5cfb,SET-9896d5e9-365a-4941-8946-5826f31da7bf,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 09:21:32+00:00,UPI,108.47,2026-05-06 00:00:00+00:00,108.47,TXN-ae1563ed-4fc4-4690-af2e-3631912f5cfb,108.47,TXN-ae1563ed-4fc4-4690-af2e-3631912f5cfb,UPI,108.47
TXN-8933c32b-4441-4807-9ce0-b3556adddffb,SET-689790c8-ef9e-4e3d-acf9-7ae3e717787e,MATCHED,RECONCILED,EXACT_MATCH,0.0,5.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-01 09:20:17+00:00,net_banking,30.37,2026-05-06 00:00:00+00:00,30.37,TXN-8933c32b-4441-4807-9ce0-b3556adddffb,30.37,TXN-8933c32b-4441-4807-9ce0-b3556adddffb,net_banking,30.37
TXN-b1e68edf-8543-4e7c-92e2-7c7783942558,SET-37877cf0-8fcb-4fd7-87a0-3a04ce7d24f3,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 10:08:56+00:00,UPI,32.1,2026-05-06 00:00:00+00:00,32.1,TXN-b1e68edf-8543-4e7c-92e2-7c7783942558,32.1,TXN-b1e68edf-8543-4e7c-92e2-7c7783942558,UPI,32.1
TXN-2f5f208b-a1b4-44af-8e7b-7192c2cde3a2,SET-fd9b336e-bb54-4a47-b304-f7fa7a3cffa0,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 18:36:46+00:00,credit_card,855.95,2026-05-06 00:00:00+00:00,855.95,TXN-2f5f208b-a1b4-44af-8e7b-7192c2cde3a2,855.95,TXN-2f5f208b-a1b4-44af-8e7b-7192c2cde3a2,credit_card,855.95
TXN-d3546995-b281-4ea8-b2ce-55397b4e78a9,SET-b82a7bf1-3be8-48d3-a04c-1cedd6e3c80b,MATCHED,RECONCILED,EXACT_MATCH,0.0,5.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-01 08:02:37+00:00,net_banking,221.53,2026-05-06 00:00:00+00:00,221.53,TXN-d3546995-b281-4ea8-b2ce-55397b4e78a9,221.53,TXN-d3546995-b281-4ea8-b2ce-55397b4e78a9,net_banking,221.53
TXN-8cf24ce0-0e3e-4a74-bb99-3cdc85864150,SET-45900258-190a-4ff8-bbaa-3257b79613b6,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 19:30:38+00:00,wallet,181.9,2026-05-06 00:00:00+00:00,181.9,TXN-8cf24ce0-0e3e-4a74-bb99-3cdc85864150,181.9,TXN-8cf24ce0-0e3e-4a74-bb99-3cdc85864150,wallet,181.9
TXN-3da69ffb-246b-482a-8884-720bcc5cfe21,SET-0d456b90-830c-4ee9-a4f3-442ea77be7ce,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 21:53:06+00:00,UPI,226.06,2026-05-06 00:00:00+00:00,226.06,TXN-3da69ffb-246b-482a-8884-720bcc5cfe21,226.06,TXN-3da69ffb-246b-482a-8884-720bcc5cfe21,UPI,226.06
TXN-064539d0-773c-4739-adc5-2ab00f2b1b8e,SET-db7ee1e7-c0ad-419e-aa29-14662ff4f045,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 18:26:50+00:00,credit_card,71.61,2026-05-06 00:00:00+00:00,71.61,TXN-064539d0-773c-4739-adc5-2ab00f2b1b8e,71.61,TXN-064539d0-773c-4739-adc5-2ab00f2b1b8e,credit_card,71.61
TXN-9aea28df-684a-4fca-8c42-1eaff3af4b18,SET-53dbc984-390c-4c8c-bf66-22e51f01c2ec,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 21:06:53+00:00,credit_card,131.2,2026-05-07 00:00:00+00:00,131.2,TXN-9aea28df-684a-4fca-8c42-1eaff3af4b18,131.2,TXN-9aea28df-684a-4fca-8c42-1eaff3af4b18,credit_card,131.2
TXN-bf16c96f-bc5a-49f1-a3e1-e69991bd7114,SET-e4a4f744-38b2-48bf-bc10-db2a2c662496,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 21:08:19+00:00,UPI,27.2,2026-05-07 00:00:00+00:00,27.2,TXN-bf16c96f-bc5a-49f1-a3e1-e69991bd7114,27.2,TXN-bf16c96f-bc5a-49f1-a3e1-e69991bd7114,UPI,27.2
TXN-38e1cc77-7c50-47e6-a18f-949e0010d7c1,SET-192a1d0b-a442-43f2-982a-f1ee99434fd9,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 19:59:44+00:00,UPI,204.98,2026-05-07 00:00:00+00:00,204.98,TXN-38e1cc77-7c50-47e6-a18f-949e0010d7c1,204.98,TXN-38e1cc77-7c50-47e6-a18f-949e0010d7c1,UPI,204.98
TXN-44580d4c-5397-4c0e-a1ec-9eb3a809a864,SET-47da5aab-2ffb-46cb-9f3c-cc7ff8976562,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 19:20:00+00:00,UPI,33.11,2026-05-07 00:00:00+00:00,33.11,TXN-44580d4c-5397-4c0e-a1ec-9eb3a809a864,33.11,TXN-44580d4c-5397-4c0e-a1ec-9eb3a809a864,UPI,33.11
TXN-5812a124-201a-482f-853f-6f5b67367731,SET-da7db0d6-6aa8-47ce-a61c-78ca45151011,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 19:45:09+00:00,net_banking,139.57,2026-05-07 00:00:00+00:00,139.57,TXN-5812a124-201a-482f-853f-6f5b67367731,139.57,TXN-5812a124-201a-482f-853f-6f5b67367731,net_banking,139.57
TXN-970decf3-3e74-467d-b878-07f1cd52b96c,SET-2d664b90-2c87-4bcd-8134-81ddca12a1d7,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 18:36:01+00:00,credit_card,60.28,2026-05-07 00:00:00+00:00,60.28,TXN-970decf3-3e74-467d-b878-07f1cd52b96c,60.28,TXN-970decf3-3e74-467d-b878-07f1cd52b96c,credit_card,60.28
TXN-a432c986-aaa7-417d-bfab-84e9cb4bea6b,SET-27f06010-2566-4235-a430-e77dd945a4c3,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 20:23:41+00:00,credit_card,47.46,2026-05-07 00:00:00+00:00,47.46,TXN-a432c986-aaa7-417d-bfab-84e9cb4bea6b,47.46,TXN-a432c986-aaa7-417d-bfab-84e9cb4bea6b,credit_card,47.46
TXN-38c090e8-18d3-4487-bbab-b9599622a16c,SET-d355b67a-c880-48d2-bfb7-88a86ee11322,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 21:44:22+00:00,net_banking,375.92,2026-05-07 00:00:00+00:00,375.92,TXN-38c090e8-18d3-4487-bbab-b9599622a16c,375.92,TXN-38c090e8-18d3-4487-bbab-b9599622a16c,net_banking,375.92
TXN-05961209-f3ab-4eea-b01b-5fde54438e17,SET-81d09c25-dc01-4edb-ab3e-4904b4a1bd3f,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 22:46:48+00:00,credit_card,25.45,2026-05-07 00:00:00+00:00,25.45,TXN-05961209-f3ab-4eea-b01b-5fde54438e17,25.45,TXN-05961209-f3ab-4eea-b01b-5fde54438e17,credit_card,25.45
TXN-739cfd86-7c55-428c-8ba5-e163e5cba0b8,SET-59c56b8b-39ea-41d3-ac42-017a2dd14ca6,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 23:14:48+00:00,credit_card,27.91,2026-05-07 00:00:00+00:00,27.91,TXN-739cfd86-7c55-428c-8ba5-e163e5cba0b8,27.91,TXN-739cfd86-7c55-428c-8ba5-e163e5cba0b8,credit_card,27.91
TXN-45ffa3a6-14be-40ee-8dbe-0406b91396dd,SET-e44868e0-c850-4382-8e7d-de6dce6f3ee0,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 13:16:13+00:00,net_banking,19.2,2026-05-07 00:00:00+00:00,19.2,TXN-45ffa3a6-14be-40ee-8dbe-0406b91396dd,19.2,TXN-45ffa3a6-14be-40ee-8dbe-0406b91396dd,net_banking,19.2
TXN-b89456e3-897f-4954-bf7a-19530df6c107,SET-fce4f066-5b5a-4319-865c-eaafeaaf6ab0,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 11:32:36+00:00,UPI,18.41,2026-05-07 00:00:00+00:00,18.41,TXN-b89456e3-897f-4954-bf7a-19530df6c107,18.41,TXN-b89456e3-897f-4954-bf7a-19530df6c107,UPI,18.41
TXN-679bcadf-6c6c-4bef-85c3-f8a67c025b93,SET-2ecf338c-c184-4b1d-a8c1-6da9cca5765b,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 18:18:18+00:00,UPI,173.84,2026-05-07 00:00:00+00:00,173.84,TXN-679bcadf-6c6c-4bef-85c3-f8a67c025b93,173.84,TXN-679bcadf-6c6c-4bef-85c3-f8a67c025b93,UPI,173.84
TXN-1cf7ec1c-b667-4faa-9f84-4230b73e75d2,SET-8b91bf4f-ea56-446a-8320-bbda6fb1c3e1,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 18:34:22+00:00,credit_card,149.04,2026-05-07 00:00:00+00:00,149.04,TXN-1cf7ec1c-b667-4faa-9f84-4230b73e75d2,149.04,TXN-1cf7ec1c-b667-4faa-9f84-4230b73e75d2,credit_card,149.04
TXN-a1d8b13f-ed86-4aa1-8831-3a0836680dcb,SET-2ff3633f-9cce-4741-b9b8-630c809d7385,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-07 22:56:46+00:00,UPI,163.46,2026-05-07 00:00:00+00:00,163.46,TXN-a1d8b13f-ed86-4aa1-8831-3a0836680dcb,163.46,TXN-a1d8b13f-ed86-4aa1-8831-3a0836680dcb,UPI,163.46
TXN-e4ef4b16-4d02-414a-a682-1f5950fb4763,SET-b9ff4c3e-72ad-41b5-ad59-155da77bd2bb,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-07 01:24:06+00:00,wallet,38.98,2026-05-07 00:00:00+00:00,38.98,TXN-e4ef4b16-4d02-414a-a682-1f5950fb4763,38.98,TXN-e4ef4b16-4d02-414a-a682-1f5950fb4763,wallet,38.98
TXN-952fa02d-bd1d-49f8-be5b-5be0c00d1f80,SET-a3d8353f-1dfd-4c28-ab24-41be8ff99151,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-07 18:04:49+00:00,wallet,66.53,2026-05-07 00:00:00+00:00,66.53,TXN-952fa02d-bd1d-49f8-be5b-5be0c00d1f80,66.53,TXN-952fa02d-bd1d-49f8-be5b-5be0c00d1f80,wallet,66.53
TXN-34dd7094-ef9d-4800-b632-7afe93d650b5,SET-8ef50a2c-be36-4b25-ad2e-dc99e85bb40a,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-07 09:46:39+00:00,wallet,57.61,2026-05-07 00:00:00+00:00,57.61,TXN-34dd7094-ef9d-4800-b632-7afe93d650b5,57.61,TXN-34dd7094-ef9d-4800-b632-7afe93d650b5,wallet,57.61
TXN-8f142710-8a45-45af-b009-a9e1c5849c81,SET-d6bb5848-b6f6-4cb9-a9a3-ef3003ae8e92,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 23:53:34+00:00,wallet,83.92,2026-05-07 00:00:00+00:00,83.92,TXN-8f142710-8a45-45af-b009-a9e1c5849c81,83.92,TXN-8f142710-8a45-45af-b009-a9e1c5849c81,wallet,83.92
TXN-b0204147-b32c-4599-a04b-af3ca51ad083,SET-1b6e4f4b-6678-439a-a85d-2b193b6c279c,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-07 02:48:04+00:00,UPI,181.12,2026-05-07 00:00:00+00:00,181.12,TXN-b0204147-b32c-4599-a04b-af3ca51ad083,181.12,TXN-b0204147-b32c-4599-a04b-af3ca51ad083,UPI,181.12
TXN-1fdd949c-b1f7-46a5-9ec6-b75956580764,SET-67eb257b-9124-4264-81ae-6bd1e164c0f8,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 21:30:25+00:00,UPI,20.92,2026-05-07 00:00:00+00:00,20.92,TXN-1fdd949c-b1f7-46a5-9ec6-b75956580764,20.92,TXN-1fdd949c-b1f7-46a5-9ec6-b75956580764,UPI,20.92
TXN-3ab195ba-f735-4a54-a881-e13cc59f61e9,SET-6d8ec0bc-6424-448a-811d-68a87b2385c3,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-07 16:49:58+00:00,UPI,104.11,2026-05-07 00:00:00+00:00,104.11,TXN-3ab195ba-f735-4a54-a881-e13cc59f61e9,104.11,TXN-3ab195ba-f735-4a54-a881-e13cc59f61e9,UPI,104.11
TXN-46fcfe54-4588-4d2a-9b11-b85d558ce86c,SET-5839e767-7c72-4ea2-b14e-1a80a201b2da,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 09:05:33+00:00,credit_card,738.36,2026-05-07 00:00:00+00:00,738.36,TXN-46fcfe54-4588-4d2a-9b11-b85d558ce86c,738.36,TXN-46fcfe54-4588-4d2a-9b11-b85d558ce86c,credit_card,738.36
TXN-4cbe2623-95cb-4086-8ff9-1add1fc481e8,SET-22643cf0-de15-4d2c-99bc-f95b6084cb9a,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,2.0,HIGH,Settlement replayed: SET-22643cf0-de15-4d2c-99bc-f95b6084cb9a matches TXN-4cbe2623-95cb-4086-8ff9-1add1fc481e8 with amount . Original settlement exists.,2026-05-05 01:25:53+00:00,net_banking,26.45,2026-05-07 00:00:00+00:00,26.45,TXN-4cbe2623-95cb-4086-8ff9-1add1fc481e8,26.45,TXN-4cbe2623-95cb-4086-8ff9-1add1fc481e8,net_banking,26.45
TXN-1f5abe30-a3ef-4bc6-a0c8-473ba98c5ea7,SET-83ce8557-d464-4d6f-9f20-f3c6d344e855,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 20:16:14+00:00,UPI,169.91,2026-05-07 00:00:00+00:00,169.91,TXN-1f5abe30-a3ef-4bc6-a0c8-473ba98c5ea7,169.91,TXN-1f5abe30-a3ef-4bc6-a0c8-473ba98c5ea7,UPI,169.91
TXN-123ee3c8-60b8-42ca-9294-6414c188c3f8,SET-ae160a5a-dd8b-43e2-8561-a2447fcacc0d,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 20:45:23+00:00,wallet,40.5,2026-05-07 00:00:00+00:00,40.5,TXN-123ee3c8-60b8-42ca-9294-6414c188c3f8,40.5,TXN-123ee3c8-60b8-42ca-9294-6414c188c3f8,wallet,40.5
TXN-8730016c-db3d-4a1b-9d8c-ac8c5b5dd6d0,SET-b9ddd8cc-daf6-4ab8-bbc0-b17de60ce26d,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,0.0,HIGH,Settlement replayed: SET-b9ddd8cc-daf6-4ab8-bbc0-b17de60ce26d matches TXN-8730016c-db3d-4a1b-9d8c-ac8c5b5dd6d0 with amount . Original settlement exists.,2026-05-07 19:39:59+00:00,UPI,14.29,2026-05-07 00:00:00+00:00,14.29,TXN-8730016c-db3d-4a1b-9d8c-ac8c5b5dd6d0,14.29,TXN-8730016c-db3d-4a1b-9d8c-ac8c5b5dd6d0,UPI,14.29
TXN-cde36272-4e8b-480d-9447-b5fa8a77ab13,SET-2984cf89-a8a0-4c0d-8a5b-c03df5e5cd56,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 19:57:26+00:00,UPI,11.88,2026-05-07 00:00:00+00:00,11.88,TXN-cde36272-4e8b-480d-9447-b5fa8a77ab13,11.88,TXN-cde36272-4e8b-480d-9447-b5fa8a77ab13,UPI,11.88
TXN-8730016c-db3d-4a1b-9d8c-ac8c5b5dd6d0,SET-2f4b82f6-5a28-478b-8ff0-3cf3384f27cf,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,0.0,HIGH,Settlement replayed: SET-2f4b82f6-5a28-478b-8ff0-3cf3384f27cf matches TXN-8730016c-db3d-4a1b-9d8c-ac8c5b5dd6d0 with amount . Original settlement exists.,2026-05-07 19:39:59+00:00,UPI,14.29,2026-05-07 01:00:00+00:00,14.29,TXN-8730016c-db3d-4a1b-9d8c-ac8c5b5dd6d0,14.29,TXN-8730016c-db3d-4a1b-9d8c-ac8c5b5dd6d0,UPI,14.29
TXN-4cbe2623-95cb-4086-8ff9-1add1fc481e8,SET-e4aa7d6b-10fb-4f2e-8b9b-4ce82963ad0a,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,2.0,HIGH,Settlement replayed: SET-e4aa7d6b-10fb-4f2e-8b9b-4ce82963ad0a matches TXN-4cbe2623-95cb-4086-8ff9-1add1fc481e8 with amount . Original settlement exists.,2026-05-05 01:25:53+00:00,net_banking,26.45,2026-05-07 02:00:00+00:00,26.45,TXN-4cbe2623-95cb-4086-8ff9-1add1fc481e8,26.45,TXN-4cbe2623-95cb-4086-8ff9-1add1fc481e8,net_banking,26.45
TXN-88d6ab01-de28-4802-90d2-03eb815ed920,SET-8ce2b5d0-089a-4bbd-87b9-72cf5bde1cf3,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-07 21:11:55+00:00,wallet,118.56,2026-05-08 00:00:00+00:00,118.56,TXN-88d6ab01-de28-4802-90d2-03eb815ed920,118.56,TXN-88d6ab01-de28-4802-90d2-03eb815ed920,wallet,118.56
TXN-4902db13-cd13-41d7-8a9a-f4000caa40a2,SET-1a921be5-55d4-4569-8648-a558278af982,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 01:43:52+00:00,net_banking,34.71,2026-05-08 00:00:00+00:00,34.71,TXN-4902db13-cd13-41d7-8a9a-f4000caa40a2,34.71,TXN-4902db13-cd13-41d7-8a9a-f4000caa40a2,net_banking,34.71
TXN-ebc64adf-622a-4590-9755-756bbd6caeff,SET-966b519d-07f0-41d2-ac7b-6e0a065a9263,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-07 20:54:03+00:00,net_banking,287.95,2026-05-08 00:00:00+00:00,287.95,TXN-ebc64adf-622a-4590-9755-756bbd6caeff,287.95,TXN-ebc64adf-622a-4590-9755-756bbd6caeff,net_banking,287.95
TXN-caf1bb15-9e3a-4476-944c-19bc5cddee3e,SET-47efe58c-6307-4825-a8a1-53cbde8e6dd6,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 11:31:53+00:00,credit_card,120.42,2026-05-08 00:00:00+00:00,120.42,TXN-caf1bb15-9e3a-4476-944c-19bc5cddee3e,120.42,TXN-caf1bb15-9e3a-4476-944c-19bc5cddee3e,credit_card,120.42
TXN-eb66545e-689e-4963-9324-c6565ee394e6,SET-ff056f79-a7ea-4395-a236-c67ef0dc83b4,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-07 11:08:13+00:00,UPI,62.86,2026-05-08 00:00:00+00:00,62.86,TXN-eb66545e-689e-4963-9324-c6565ee394e6,62.86,TXN-eb66545e-689e-4963-9324-c6565ee394e6,UPI,62.86
