transaction_id,user_id,amount,currency,payment_method,transaction_timestamp,status,merchant_ref
TXN-44580d4c-5397-4c0e-a1ec-9eb3a809a864,USR-c44e86f6-f157-4e54-a6d3-9777a99dba35,33.11,INR,UPI,2026-05-06 19:20:00,completed,MER-GMVZSPDY
TXN-987762dc-c110-4c84-9859-d5d12abc97ed,USR-9479a8de-da01-4c8b-8a40-b754a899aa51,308.28,INR,wallet,2026-05-06 19:23:33,completed,MER-TEANPFFD
TXN-cde36272-4e8b-480d-9447-b5fa8a77ab13,USR-408898f9-f003-4e28-91aa-7b0b188010b5,11.88,INR,UPI,2026-05-06 19:57:26,completed,MER-VTHXKTGL
TXN-38e1cc77-7c50-47e6-a18f-949e0010d7c1,USR-5a7a0ff4-1d1a-41ec-89ad-9f8a1e5a8200,204.98,INR,UPI,2026-05-06 19:59:44,completed,MER-DXLOFCAM
TXN-6a32922b-3a88-4603-97af-ee3e90b1d413,USR-b3f741b5-885c-4714-9768-1abf505e18dc,54.15,INR,UPI,2026-05-06 20:02:21,pending,MER-SIAGGUNH
TXN-1f5abe30-a3ef-4bc6-a0c8-473ba98c5ea7,USR-2d1837d3-fc79-4947-985e-bbe306d102e9,169.91,INR,UPI,2026-05-06 20:16:14,completed,MER-BYBKYVIS
TXN-7ad0874e-2ffe-467a-9a40-54967cdca883,USR-ffe22c1e-ea80-4209-8960-9de0d6a3777f,172.74,INR,wallet,2026-05-06 20:39:09,failed,MER-ERPZHKPL
TXN-123ee3c8-60b8-42ca-9294-6414c188c3f8,USR-7a505c3d-f886-4116-b3f0-fc75108d9273,40.5,INR,wallet,2026-05-06 20:45:23,completed,MER-CNFAQLKH
TXN-9aea28df-684a-4fca-8c42-1eaff3af4b18,USR-c23e3bc0-4421-4653-8f49-3508e2de4bee,131.2,INR,credit_card,2026-05-06 21:06:53,completed,MER-SXSBQTNH
TXN-bf16c96f-bc5a-49f1-a3e1-e69991bd7114,USR-bfd7721b-4426-4348-ba72-de202f1f97d1,27.2,INR,UPI,2026-05-06 21:08:19,completed,MER-ZHYKYCWI
TXN-1fdd949c-b1f7-46a5-9ec6-b75956580764,USR-fcfdb443-e44e-426f-bf65-233ccae65333,20.92,INR,UPI,2026-05-06 21:30:25,completed,MER-BFEQOXFM
TXN-bfd4b1c0-1387-4fe7-a019-70a1b0fbb1d9,USR-12fbb1ca-e245-41d7-b8e5-ef43bc4faa38,649.94,INR,wallet,2026-05-06 21:49:19,completed,MER-AKFUPTGR
TXN-a03f114c-d040-4a11-91b6-883cafd864e1,USR-12da47a0-d515-4c31-bc2b-63e3a5a7efcd,240.96,INR,wallet,2026-05-06 22:23:40,completed,MER-ILRXJBUD
TXN-e6cf6687-a7f4-40fa-887c-49f96cf0c02e,USR-12198bc5-5a66-4c43-abd2-64ea2b56ba5c,26.67,INR,net_banking,2026-05-06 22:53:53,completed,MER-XASJEWIZ
TXN-8f142710-8a45-45af-b009-a9e1c5849c81,USR-7eb4e628-2c73-48ea-b740-0101aed369bf,83.92,INR,wallet,2026-05-06 23:53:34,completed,MER-TMDFQUSP
TXN-e4ef4b16-4d02-414a-a682-1f5950fb4763,USR-aa3d5e1f-a23f-48ce-84c4-58bd325820fa,38.98,INR,wallet,2026-05-07 01:24:06,completed,MER-VLPPDQHO
TXN-b0204147-b32c-4599-a04b-af3ca51ad083,USR-be529829-c8a6-41eb-8e62-742867feb1a1,181.12,INR,UPI,2026-05-07 02:48:04,completed,MER-EVUDTIHN
TXN-34dd7094-ef9d-4800-b632-7afe93d650b5,USR-e1440cb7-26df-4354-ade0-633eb90d8575,57.61,INR,wallet,2026-05-07 09:46:39,completed,MER-HIGZXYVJ
TXN-eb66545e-689e-4963-9324-c6565ee394e6,USR-44a111bc-49c0-4fa8-ac63-738876980411,62.86,INR,UPI,2026-05-07 11:08:13,completed,MER-SDOJKOZV
TXN-a9b98495-8ed9-48a3-b565-936adcd13ffc,USR-f1bf486c-d5c0-42fd-ab05-d6ec044ff2a0,217.61,INR,credit_card,2026-05-07 12:24:49,completed,MER-OEZMBVZV
TXN-3ab195ba-f735-4a54-a881-e13cc59f61e9,USR-5c5c1e4a-33e1-490d-9a4e-00fae39c922d,104.11,INR,UPI,2026-05-07 16:49:58,completed,MER-ZWDCGVDI
TXN-1b713ba0-ab3c-48ec-babb-b7ad2bbc747c,USR-f806b45c-25b2-49e8-9156-cb9050ec4613,182.93,INR,UPI,2026-05-07 17:09:28,completed,MER-XBPNEGMC
TXN-e84936a7-0070-4952-99fa-d90416764db4,USR-70b78947-03f1-461c-997a-9fc13e2ef5ea,45.34,INR,credit_card,2026-05-07 17:40:58,failed,MER-KCMNRUTK
TXN-952fa02d-bd1d-49f8-be5b-5be0c00d1f80,USR-b2e79c7a-0606-41a2-b53f-7a73e727f261,66.53,INR,wallet,2026-05-07 18:04:49,completed,MER-APKUKUUM
TXN-a6a78a81-fe63-4656-b1f7-9e1a0c3fb736,USR-ee0df4fc-b2ed-450b-97cd-019ac294048f,32.65,INR,wallet,2026-05-07 19:36:07,completed,MER-RHCUETEN
TXN-8730016c-db3d-4a1b-9d8c-ac8c5b5dd6d0,USR-ea0648c7-baaa-4e72-b3e1-af72189d42a6,14.29,INR,UPI,2026-05-07 19:39:59,completed,MER-VTLVGGIF
TXN-6c88d4b6-630a-4c40-bee3-d4b2ac876b60,USR-8a2fbdbd-9f79-43bd-8c2f-9eb269560416,280.67,INR,credit_card,2026-05-07 19:59:59,failed,MER-KFHUOFFZ
TXN-ebc64adf-622a-4590-9755-756bbd6caeff,USR-2d44a3a1-eb7c-4404-b943-4d20f9bc7268,287.95,INR,net_banking,2026-05-07 20:54:03,completed,MER-OMOORBWF
TXN-5ca15b8d-6af2-4872-89d9-eb7298f081c0,USR-f0a4d4a5-d697-4ba6-a6fb-f03e2298cd44,677.34,INR,credit_card,2026-05-07 21:02:32,completed,MER-ZSRRSPVI
TXN-88d6ab01-de28-4802-90d2-03eb815ed920,USR-df332902-40b6-4f8e-834a-538e3ec998ee,118.56,INR,wallet,2026-05-07 21:11:55,completed,MER-KLEGHFMZ
TXN-a1d8b13f-ed86-4aa1-8831-3a0836680dcb,USR-12915704-5300-430c-84ac-4a2dc678f259,163.46,INR,UPI,2026-05-07 22:56:46,completed,MER-XEDAOKMT
